67108864,34226602451,9,37,15,64,32.8346,2.0
67108864,32057412506,21,39,17,63,32.9421,2.0
67108864,29721187892,26,33,17,66,33.7834,2.0
67108864,31867788427,16,26,17,67,33.1782,2.0
67108864,31393821902,21,30,12,65,32.9648,2.0
67108864,31739741840,14,27,16,64,32.2569,2.0
67108864,31174489781,17,30,17,68,34.0139,2.0
67108864,34187791017,22,24,20,65,32.8908,2.0
67108864,32691525822,16,32,9,67,33.7131,2.0
67108864,34701596071,17,45,9,73,33.5195,2.0
67108864,30122471085,21,33,19,63,32.5313,2.0
67108864,35005834497,17,31,16,65,33.4771,2.0
67108864,33790094961,11,32,19,66,32.8012,2.0
67108864,32517442902,23,39,15,66,33.0039,2.0
67108864,36049995997,7,31,19,67,33.2428,2.0
67108864,34170620367,18,32,19,63,32.1931,2.0
67108864,32151695045,18,22,16,67,32.7381,2.0
67108864,30402285335,18,40,14,64,32.4934,2.0
67108864,34956406517,16,31,11,65,32.9222,2.0
67108864,31444059740,19,34,18,68,33.1475,2.0
67108864,31220210260,12,27,20,71,33.4496,2.0
67108864,31248727595,18,38,20,65,33.0997,2.0
67108864,34317243312,21,30,19,64,32.6419,2.0
67108864,35159200921,19,32,19,66,33.025,2.0
67108864,34803243481,18,27,12,67,32.5453,2.0
67108864,31893164591,20,29,21,65,32.8244,2.0
67108864,32849724485,15,38,20,62,32.4292,2.0
67108864,34864955534,13,31,15,68,33.9131,2.0
67108864,32424466593,26,29,20,64,32.5386,2.0
67108864,35888522178,19,51,11,65,33.334,2.0
67108864,34597533038,15,28,18,73,33.922,2.0
67108864,35705480786,18,35,19,65,33.1963,2.0
67108864,34959335316,16,36,18,64,32.8342,2.0
67108864,35270780422,24,34,12,63,32.9418,2.0
67108864,36582117954,21,22,16,66,33.7827,2.0
67108864,36199946916,16,29,20,67,33.1783,2.0
67108864,35521389190,15,32,21,65,32.9647,2.0
67108864,34873460320,12,35,12,64,32.257,2.0
67108864,35269572126,17,35,12,68,34.0143,2.0
67108864,35731444918,18,34,12,65,32.8906,2.0
67108864,35626213821,16,37,11,67,33.7126,2.0
67108864,34902426456,17,45,20,73,33.5194,2.0
67108864,36619494464,19,30,19,63,32.531,2.0
67108864,38248320549,12,37,16,65,33.477,2.0
67108864,37216929177,15,27,25,66,32.8015,2.0
67108864,34719368784,16,39,13,66,33.0033,2.0
67108864,34317437140,8,35,15,67,33.2426,2.0
67108864,36591482342,18,25,25,63,32.1936,2.0
67108864,37806803588,11,32,12,67,32.7387,2.0
67108864,36569521908,21,31,18,64,32.493,2.0
67108864,37799319168,14,34,15,65,32.9221,2.0
67108864,35475893375,19,37,15,68,33.1531,2.0
67108864,36451501578,23,19,15,71,33.4483,2.0
67108864,37473210560,17,36,21,65,33.0982,2.0
67108864,35977511279,22,23,20,64,32.6416,2.0
67108864,37845039515,20,36,17,66,33.0252,2.0
67108864,36683070150,16,38,11,67,32.5449,2.0
67108864,35726242062,19,34,23,65,32.8247,2.0
67108864,37099742114,17,42,14,62,32.4295,2.0
