2,11769,0,1,1,1
2,1915,0,1,1,1
2,1865,0,1,1,1
2,1923,0,1,1,1
2,2220,1,0,0,1
2,1643,1,0,0,1
2,1647,1,0,0,1
2,1832,0,1,1,1
2,9507,0,1,1,1
2,1547,0,1,1,1
2,1902,0,1,1,1
2,1575,1,0,0,1
2,1647,0,1,1,1
2,1705,0,1,1,1
2,1523,0,1,1,1
2,1532,1,0,0,1
2,1827,1,0,0,1
2,1542,0,1,1,1
2,1573,1,0,0,1
2,1575,0,1,1,1
2,1505,1,0,0,1
2,1625,1,0,0,1
2,1445,1,0,0,1
2,1485,1,0,0,1
2,1458,1,0,0,1
2,1437,0,1,1,1
2,1433,0,1,1,1
2,1623,0,1,1,1
2,1495,1,0,0,1
2,1522,0,1,1,1
2,1517,1,0,0,1
2,1475,1,0,0,1
2,1397,0,1,1,1
2,1430,0,1,1,1
2,1462,1,0,0,1
2,1520,0,1,1,1
2,1513,0,1,1,1
2,1495,1,0,0,1
2,1527,0,1,1,1
2,1457,0,1,1,1
2,1485,1,0,0,1
2,1440,0,1,1,1
2,1420,0,1,1,1
2,1450,0,1,1,1
2,1420,0,1,1,1
2,1415,0,1,1,1
2,1515,1,0,0,1
2,1590,1,0,0,1
2,1448,0,1,1,1
2,1515,1,0,0,1
2,1500,1,0,0,1
2,1433,0,1,1,1
2,1438,0,1,1,1
2,1422,0,1,1,1
2,1460,0,1,1,1
2,1502,1,0,0,1
2,1425,0,1,1,1
2,24162,0,1,1,1
2,1465,1,0,0,1
2,1492,1,0,0,1
2,1420,0,1,1,1
2,1420,0,1,1,1
2,1503,1,0,0,1
2,1495,1,0,0,1
2,1483,1,0,0,1
2,1432,0,1,1,1
2,1460,0,1,1,1
2,1460,0,1,1,1
2,1438,0,1,1,1
2,1463,1,0,0,1
2,1518,0,1,1,1
2,1525,0,1,1,1
2,1513,1,0,0,1
2,1519,1,0,0,1
2,1510,0,1,1,1
2,1435,0,1,1,1
2,1495,1,0,0,1
2,1437,0,1,1,1
2,1417,0,1,1,1
2,1550,1,0,0,1
2,1427,0,1,1,1
2,1432,0,1,1,1
2,1537,1,0,0,1
2,1532,1,0,0,1
2,1493,1,0,0,1
2,1495,0,1,1,1
2,1442,0,1,1,1
2,1422,0,1,1,1
2,1440,0,1,1,1
2,1450,1,0,0,1
2,1510,0,1,1,1
2,1460,0,1,1,1
2,1443,0,1,1,1
2,1403,0,1,1,1
2,1465,1,0,0,1
2,1400,0,1,1,1
2,1446,0,1,1,1
2,1490,1,0,0,1
2,1425,0,1,1,1
2,1512,1,0,0,1
2,1385,0,1,1,1
2,1438,0,1,1,1
2,1455,1,0,0,1
2,1447,0,1,1,1
2,1540,1,0,0,1
2,1675,0,1,1,1
2,1692,0,1,1,1
2,1692,0,1,1,1
2,1730,1,0,0,1
2,1690,0,1,1,1
2,1488,0,1,1,1
2,1705,0,1,1,1
2,1708,0,1,1,1
2,1563,1,0,0,1
2,1806,1,0,0,1
2,1810,1,0,0,1
2,1440,1,0,0,1
2,1598,0,1,1,1
2,1703,0,1,1,1
2,1477,1,0,0,1
2,1427,0,1,1,1
2,1728,1,0,0,1
2,1447,0,1,1,1
2,1410,0,1,1,1
2,1465,0,1,1,1
2,1400,0,1,1,1
2,1468,1,0,0,1
2,1403,0,1,1,1
2,1398,0,1,1,1
2,1503,1,0,0,1
2,1460,1,0,0,1
2,1438,0,1,1,1
2,1453,1,0,0,1
2,1420,0,1,1,1
2,1387,0,1,1,1
2,1418,0,1,1,1
2,1407,0,1,1,1
2,1567,0,1,1,1
2,1418,0,1,1,1
2,803,0,1,1,1
2,1450,0,1,1,1
2,1505,1,0,0,1
2,1480,1,0,0,1
2,1416,0,1,1,1
2,1413,0,1,1,1
2,1502,1,0,0,1
2,1522,1,0,0,1
2,1473,1,0,0,1
2,1417,0,1,1,1
2,1465,1,0,0,1
2,1425,0,1,1,1
2,1407,0,1,1,1
2,1423,0,1,1,1
2,1488,1,0,0,1
2,1488,1,0,0,1
2,1472,1,0,0,1
2,1462,1,0,0,1
2,1430,0,1,1,1
2,1440,0,1,1,1
2,1437,0,1,1,1
2,1413,0,1,1,1
2,1415,0,1,1,1
2,1363,0,1,1,1
2,1483,1,0,0,1
2,1395,0,1,1,1
2,1415,0,1,1,1
2,1385,0,1,1,1
2,1510,1,0,0,1
2,1505,1,0,0,1
2,1450,1,0,0,1
2,1384,0,1,1,1
2,1412,0,1,1,1
2,1497,1,0,0,1
2,1399,0,1,1,1
2,1453,0,1,1,1
2,1485,1,0,0,1
2,1420,0,1,1,1
2,1467,0,1,1,1
2,1445,0,1,1,1
2,1395,0,1,1,1
2,1452,1,0,0,1
2,1415,0,1,1,1
2,1395,0,1,1,1
2,1407,0,1,1,1
