2,12498,1,0,0,1
2,1213,0,1,1,1
2,1082,1,0,0,1
2,6447,0,1,1,1
2,1023,0,1,1,1
2,1150,0,1,1,1
2,1191,1,0,0,1
2,915,0,1,1,1
2,1042,1,0,0,1
2,1035,0,1,1,1
2,859,1,0,0,1
2,974,1,0,0,1
2,851,0,1,1,1
2,845,1,0,0,1
2,1002,0,1,1,1
2,973,1,0,0,1
2,835,1,0,0,1
2,878,1,0,0,1
2,1064,1,0,0,1
2,961,0,1,1,1
2,969,1,0,0,1
2,938,0,1,1,1
2,797,0,1,1,1
2,832,1,0,0,1
2,961,1,0,0,1
2,925,0,1,1,1
2,794,0,1,1,1
2,818,0,1,1,1
2,903,0,1,1,1
2,920,0,1,1,1
2,919,0,1,1,1
2,960,1,0,0,1
2,848,1,0,0,1
2,903,0,1,1,1
2,853,1,0,0,1
2,832,1,0,0,1
2,871,0,1,1,1
2,818,0,1,1,1
2,829,0,1,1,1
2,873,0,1,1,1
2,870,1,0,0,1
2,865,1,0,0,1
2,810,0,1,1,1
2,823,1,0,0,1
2,923,1,0,0,1
2,877,1,0,0,1
2,878,1,0,0,1
2,795,0,1,1,1
2,827,0,1,1,1
2,782,0,1,1,1
2,808,0,1,1,1
2,857,0,1,1,1
2,938,1,0,0,1
2,843,1,0,0,1
2,857,1,0,0,1
2,814,0,1,1,1
2,831,1,0,0,1
2,871,0,1,1,1
2,883,0,1,1,1
2,809,1,0,0,1
2,796,0,1,1,1
2,852,0,1,1,1
2,863,1,0,0,1
2,818,0,1,1,1
2,951,1,0,0,1
2,886,1,0,0,1
2,863,0,1,1,1
2,802,0,1,1,1
2,901,0,1,1,1
2,823,0,1,1,1
2,944,1,0,0,1
2,806,0,1,1,1
2,782,0,1,1,1
2,809,0,1,1,1
2,976,0,1,1,1
2,947,0,1,1,1
2,976,1,0,0,1
2,890,0,1,1,1
2,959,0,1,1,1
2,995,1,0,0,1
2,922,1,0,0,1
2,940,0,1,1,1
2,989,0,1,1,1
2,829,0,1,1,1
2,930,0,1,1,1
2,964,1,0,0,1
2,825,0,1,1,1
2,814,0,1,1,1
2,935,0,1,1,1
2,952,1,0,0,1
2,874,0,1,1,1
2,937,0,1,1,1
2,937,0,1,1,1
2,864,1,0,0,1
2,1030,0,1,1,1
2,925,0,1,1,1
2,836,1,0,0,1
2,957,1,0,0,1
2,852,1,0,0,1
2,806,0,1,1,1
2,822,0,1,1,1
2,872,1,0,0,1
2,821,1,0,0,1
2,781,0,1,1,1
2,972,0,1,1,1
2,804,1,0,0,1
2,780,0,1,1,1
2,910,1,0,0,1
2,826,1,0,0,1
2,833,1,0,0,1
2,893,1,0,0,1
2,775,0,1,1,1
2,941,1,0,0,1
2,807,0,1,1,1
2,818,1,0,0,1
2,913,1,0,0,1
2,805,0,1,1,1
2,822,0,1,1,1
2,864,1,0,0,1
2,828,0,1,1,1
2,867,1,0,0,1
2,850,0,1,1,1
2,890,0,1,1,1
2,1028,1,0,0,1
2,812,0,1,1,1
2,893,0,1,1,1
2,848,1,0,0,1
2,827,1,0,0,1
2,845,0,1,1,1
2,811,0,1,1,1
2,848,0,1,1,1
2,861,1,0,0,1
2,861,0,1,1,1
2,798,0,1,1,1
2,816,1,0,0,1
2,855,1,0,0,1
2,805,0,1,1,1
2,809,0,1,1,1
2,894,0,1,1,1
2,810,1,0,0,1
2,852,0,1,1,1
2,944,1,0,0,1
2,865,0,1,1,1
2,823,1,0,0,1
2,967,0,1,1,1
2,965,0,1,1,1
2,1058,0,1,1,1
2,986,1,0,0,1
2,1049,1,0,0,1
2,952,1,0,0,1
2,889,0,1,1,1
2,955,1,0,0,1
2,847,1,0,0,1
2,811,0,1,1,1
2,970,1,0,0,1
2,837,0,1,1,1
2,811,0,1,1,1
2,937,0,1,1,1
2,950,0,1,1,1
2,826,0,1,1,1
2,930,0,1,1,1
2,833,1,0,0,1
2,847,0,1,1,1
2,955,1,0,0,1
2,856,1,0,0,1
2,848,0,1,1,1
