67108864,32047942627,17,26,22,81,34.8333,2.0
67108864,33076923098,8,49,24,81,35.9821,2.0
67108864,33968785267,9,37,47,88,35.8208,2.0
67108864,34405684144,13,38,20,83,35.0428,2.0
67108864,35457459785,13,45,19,83,36.6505,2.0
67108864,35614226016,11,35,22,86,35.6809,2.0
67108864,35328943833,14,35,18,82,34.457,2.0
67108864,37692910889,12,38,36,88,36.6773,2.0
67108864,36881448375,16,43,24,83,36.3372,2.0
67108864,36291975368,11,50,19,87,35.8132,2.0
67108864,36609178541,16,44,24,91,35.9147,2.0
67108864,36987652263,12,42,18,81,35.4732,2.0
67108864,36572882931,16,42,31,83,34.7987,2.0
67108864,37505506958,7,39,19,81,35.9245,2.0
67108864,36877001458,11,39,25,81,34.8779,2.0
67108864,37997052641,11,37,27,80,35.2589,2.0
67108864,37265640093,16,29,23,81,34.8333,2.0
67108864,37622218309,9,50,22,81,35.9821,2.0
67108864,37874000505,9,38,48,88,35.8208,2.0
67108864,37441958420,13,39,21,83,35.0428,2.0
67108864,37935738890,12,43,20,83,36.6505,2.0
67108864,37670471588,11,32,23,86,35.6809,2.0
67108864,37246237624,14,29,17,82,34.457,2.0
67108864,39304940431,13,39,37,88,36.6773,2.0
67108864,38289783152,15,45,25,83,36.3372,2.0
67108864,37721038751,11,51,20,87,35.8132,2.0
67108864,37801818170,15,45,25,91,35.9147,2.0
67108864,38052146427,12,43,19,81,35.4732,2.0
67108864,37448001066,16,43,32,83,34.7987,2.0
67108864,38236196149,6,38,20,81,35.9245,2.0
67108864,37472326408,10,38,26,81,34.8779,2.0
67108864,37301403485,11,36,22,80,35.2589,2.0
67108864,37237171562,16,30,24,81,34.8333,2.0
67108864,37773201433,9,51,23,81,35.9821,2.0
67108864,38275964922,9,35,49,88,35.8208,2.0
67108864,37997523658,12,40,20,83,35.0428,2.0
67108864,38466854367,12,45,21,83,36.6505,2.0
67108864,37980494871,11,33,24,86,35.6809,2.0
67108864,37238876027,13,30,18,82,34.457,2.0
67108864,39206404254,13,33,37,88,36.6773,2.0
67108864,38493862446,16,46,26,83,36.3372,2.0
67108864,37674210274,11,52,20,87,35.8132,2.0
67108864,37780307219,15,46,26,91,35.9147,2.0
67108864,38197938168,11,44,20,81,35.4732,2.0
67108864,37449414634,16,41,31,83,34.7987,2.0
67108864,38361986098,5,39,20,81,35.9245,2.0
67108864,37563397926,10,40,27,81,34.8779,2.0
67108864,37410521658,10,39,23,80,35.2589,2.0
67108864,37184161961,15,31,25,81,34.8333,2.0
67108864,37808629287,8,48,24,81,35.9821,2.0
67108864,38051889575,9,38,44,88,35.8208,2.0
67108864,37697463286,13,41,21,83,35.0428,2.0
