67108864,22240202956,16,35,21,84,37.009,2.0
67108864,21914185125,7,31,38,86,35.2923,2.0
67108864,22714591039,11,43,37,79,34.9375,2.0
67108864,22179352392,17,30,21,81,35.4813,2.0
67108864,22023365931,11,41,41,80,35.0007,2.0
67108864,21987143474,14,34,17,81,34.473,2.0
67108864,22883560169,12,30,24,87,36.7169,2.0
67108864,22604699726,12,31,18,86,35.8149,2.0
67108864,22913382401,12,52,18,86,35.9328,2.0
67108864,22535155169,11,36,23,80,35.9577,2.0
67108864,23586649873,12,38,40,87,36.161,2.0
67108864,23066886517,12,35,27,79,35.4333,2.0
67108864,23135835049,16,44,36,85,34.9844,2.0
67108864,23471896949,13,34,31,89,35.6271,2.0
67108864,36474149700,13,44,16,85,36.3352,2.0
67108864,36780330180,12,42,22,81,35.4163,2.0
67108864,37673826950,16,30,12,84,37.009,2.0
67108864,37418410351,10,32,36,86,35.2923,2.0
67108864,37439583099,12,36,38,79,34.9375,2.0
67108864,23866372377,17,32,22,81,35.4813,2.0
67108864,23754637548,11,40,39,80,35.0007,2.0
67108864,23434704525,13,35,17,81,34.473,2.0
67108864,24361632215,15,31,25,87,36.7169,2.0
67108864,24405950232,12,32,19,86,35.8149,2.0
67108864,24731264399,11,53,18,86,35.9328,2.0
67108864,24463681484,11,37,24,80,35.9577,2.0
67108864,25259966601,12,40,41,87,36.161,2.0
67108864,24906766827,11,38,28,79,35.4333,2.0
67108864,24661658785,15,39,37,85,34.9844,2.0
67108864,25089318356,12,33,32,89,35.6271,2.0
67108864,25559301685,12,40,17,85,36.3352,2.0
67108864,24799661712,13,43,23,81,35.4163,2.0
67108864,25470583651,15,31,13,84,37.009,2.0
67108864,25717165539,10,34,37,86,35.2923,2.0
67108864,25425411067,12,38,39,79,34.9375,2.0
67108864,25515600641,17,33,23,81,35.4813,2.0
67108864,25425438142,11,42,38,80,35.0007,2.0
67108864,25158624230,15,36,18,81,34.473,2.0
67108864,26103907141,14,27,26,87,36.7169,2.0
67108864,26182325599,12,34,13,86,35.8149,2.0
67108864,26454798410,13,51,19,86,35.9328,2.0
67108864,25913703709,11,33,25,80,35.9577,2.0
67108864,26817596529,11,39,41,87,36.161,2.0
67108864,26452297926,11,37,28,79,35.4333,2.0
67108864,26178691360,16,41,36,85,34.9844,2.0
67108864,26591025832,14,36,32,89,35.6271,2.0
67108864,26977725395,12,42,18,85,36.3352,2.0
67108864,26129217742,13,44,22,81,35.4163,2.0
67108864,27498598957,16,33,14,84,37.009,2.0
67108864,26479713780,9,35,38,86,35.2923,2.0
67108864,26669008322,13,39,40,79,34.9375,2.0
67108864,27087066373,16,34,24,81,35.4813,2.0
67108864,26481136010,11,41,39,80,35.0007,2.0
67108864,26245534851,16,33,18,81,34.473,2.0
67108864,29782129711,14,30,27,87,36.7169,2.0
67108864,28363514759,13,35,14,86,35.8149,2.0
67108864,28126779177,13,53,20,86,35.9328,2.0
67108864,29129193308,11,29,20,80,35.9577,2.0
67108864,28477187707,10,40,42,87,36.161,2.0
