2,20880,0,1,1,1,0.5
2,1647,0,1,1,1,0.5
2,1558,0,1,1,1,0.5
2,1937,0,1,1,1,0.5
2,1940,0,1,1,1,0.5
2,1945,0,1,1,1,0.5
2,1460,0,1,1,1,0.5
2,1445,0,1,1,1,0.5
2,2142,1,0,0,1,0.5
2,1937,0,1,1,1,0.5
2,1698,1,0,0,1,0.5
2,2040,1,0,0,1,0.5
2,2035,1,0,0,1,0.5
2,1543,0,1,1,1,0.5
2,1915,0,1,1,1,0.5
2,1937,0,1,1,1,0.5
2,1475,0,1,1,1,0.5
2,1650,1,0,0,1,0.5
2,1415,0,1,1,1,0.5
2,1427,0,1,1,1,0.5
2,1483,0,1,1,1,0.5
2,1590,1,0,0,1,0.5
2,1435,0,1,1,1,0.5
2,1533,1,0,0,1,0.5
2,1598,0,1,1,1,0.5
2,1404,0,1,1,1,0.5
2,1527,0,1,1,1,0.5
2,1612,1,0,0,1,0.5
2,1538,1,0,0,1,0.5
2,1420,0,1,1,1,0.5
2,1528,0,1,1,1,0.5
2,1635,1,0,0,1,0.5
2,1487,0,1,1,1,0.5
2,1448,0,1,1,1,0.5
2,1600,1,0,0,1,0.5
2,1592,0,1,1,1,0.5
2,1595,0,1,1,1,0.5
2,1480,0,1,1,1,0.5
2,1695,1,0,0,1,0.5
2,1488,0,1,1,1,0.5
2,1555,0,1,1,1,0.5
2,1455,0,1,1,1,0.5
2,1597,1,0,0,1,0.5
2,1498,0,1,1,1,0.5
2,1481,0,1,1,1,0.5
2,1470,0,1,1,1,0.5
2,1435,0,1,1,1,0.5
2,1494,0,1,1,1,0.5
2,1462,0,1,1,1,0.5
2,1520,0,1,1,1,0.5
2,1660,1,0,0,1,0.5
2,1405,0,1,1,1,0.5
2,1493,1,0,0,1,0.5
2,1557,1,0,0,1,0.5
2,1453,0,1,1,1,0.5
2,1505,0,1,1,1,0.5
2,1467,0,1,1,1,0.5
2,1445,0,1,1,1,0.5
2,1638,1,0,0,1,0.5
2,1445,0,1,1,1,0.5
2,1600,1,0,0,1,0.5
2,1510,0,1,1,1,0.5
2,1440,0,1,1,1,0.5
2,1737,1,0,0,1,0.5
2,1608,1,0,0,1,0.5
2,1455,0,1,1,1,0.5
2,1425,0,1,1,1,0.5
2,1607,1,0,0,1,0.5
2,1587,1,0,0,1,0.5
2,1538,1,0,0,1,0.5
2,1615,1,0,0,1,0.5
2,1626,1,0,0,1,0.5
2,1455,0,1,1,1,0.5
2,1427,0,1,1,1,0.5
2,1587,1,0,0,1,0.5
2,1573,1,0,0,1,0.5
2,1410,0,1,1,1,0.5
2,1625,1,0,0,1,0.5
2,1597,1,0,0,1,0.5
2,1455,0,1,1,1,0.5
2,1470,0,1,1,1,0.5
2,1550,0,1,1,1,0.5
2,1477,0,1,1,1,0.5
2,1550,0,1,1,1,0.5
2,1462,0,1,1,1,0.5
2,1680,1,0,0,1,0.5
2,1485,0,1,1,1,0.5
2,2183,1,0,0,1,0.5
2,1833,1,0,0,1,0.5
2,1662,0,1,1,1,0.5
2,1673,0,1,1,1,0.5
2,1635,0,1,1,1,0.5
2,1583,0,1,1,1,0.5
2,1832,1,0,0,1,0.5
2,1573,0,1,1,1,0.5
2,1765,1,0,0,1,0.5
2,1735,1,0,0,1,0.5
2,1715,1,0,0,1,0.5
2,1650,0,1,1,1,0.5
2,1815,1,0,0,1,0.5
2,1699,1,0,0,1,0.5
2,1630,0,1,1,1,0.5
2,1568,0,1,1,1,0.5
2,1558,0,1,1,1,0.5
2,1818,0,1,1,1,0.5
2,1530,0,1,1,1,0.5
2,1809,1,0,0,1,0.5
2,1750,1,0,0,1,0.5
2,1690,0,1,1,1,0.5
2,1800,1,0,0,1,0.5
2,1721,0,1,1,1,0.5
2,1617,0,1,1,1,0.5
2,1559,0,1,1,1,0.5
2,1565,0,1,1,1,0.5
