2,23711,1,0,0,1
2,1076,0,1,1,1
2,1057,0,1,1,1
2,1053,0,1,1,1
2,1018,0,1,1,1
2,1109,1,0,0,1
2,1094,0,1,1,1
2,867,0,1,1,1
2,821,0,1,1,1
2,1018,0,1,1,1
2,988,0,1,1,1
2,945,1,0,0,1
2,1030,0,1,1,1
2,1171,0,1,1,1
2,1075,1,0,0,1
2,912,1,0,0,1
2,897,0,1,1,1
2,880,1,0,0,1
2,794,1,0,0,1
2,1094,1,0,0,1
2,994,0,1,1,1
2,1068,1,0,0,1
2,942,0,1,1,1
2,741,0,1,1,1
2,953,0,1,1,1
2,948,1,0,0,1
2,979,0,1,1,1
2,976,0,1,1,1
2,912,1,0,0,1
2,985,0,1,1,1
2,917,0,1,1,1
2,891,0,1,1,1
2,1133,1,0,0,1
2,939,1,0,0,1
2,909,0,1,1,1
2,910,0,1,1,1
2,1081,1,0,0,1
2,1228,0,1,1,1
2,787,0,1,1,1
2,1115,1,0,0,1
2,812,0,1,1,1
2,988,0,1,1,1
2,927,1,0,0,1
2,829,0,1,1,1
2,861,1,0,0,1
2,974,0,1,1,1
2,769,0,1,1,1
2,822,1,0,0,1
2,808,0,1,1,1
2,1055,1,0,0,1
2,798,0,1,1,1
2,939,0,1,1,1
2,951,0,1,1,1
2,771,0,1,1,1
2,1000,1,0,0,1
2,869,1,0,0,1
2,839,0,1,1,1
2,794,0,1,1,1
2,816,1,0,0,1
2,1008,1,0,0,1
2,920,0,1,1,1
2,1008,1,0,0,1
2,955,0,1,1,1
2,797,0,1,1,1
2,1018,0,1,1,1
2,903,1,0,0,1
2,940,1,0,0,1
2,1212,0,1,1,1
2,842,1,0,0,1
2,948,1,0,0,1
2,979,1,0,0,1
2,1086,0,1,1,1
2,797,0,1,1,1
2,807,0,1,1,1
2,898,1,0,0,1
2,1027,1,0,0,1
2,1005,0,1,1,1
2,960,1,0,0,1
2,902,0,1,1,1
2,965,1,0,0,1
2,910,0,1,1,1
2,792,0,1,1,1
2,966,1,0,0,1
2,1027,0,1,1,1
2,805,1,0,0,1
2,1015,1,0,0,1
2,1081,1,0,0,1
2,908,0,1,1,1
2,809,1,0,0,1
2,798,0,1,1,1
2,1088,0,1,1,1
2,977,0,1,1,1
2,876,0,1,1,1
2,880,0,1,1,1
2,810,0,1,1,1
2,1034,0,1,1,1
2,789,0,1,1,1
2,951,0,1,1,1
2,968,1,0,0,1
2,913,0,1,1,1
2,1088,0,1,1,1
2,948,0,1,1,1
2,986,1,0,0,1
2,957,0,1,1,1
2,790,1,0,0,1
2,859,0,1,1,1
2,826,1,0,0,1
2,891,0,1,1,1
2,803,1,0,0,1
2,893,0,1,1,1
2,868,0,1,1,1
2,864,0,1,1,1
2,1265,1,0,0,1
2,896,0,1,1,1
2,1044,1,0,0,1
2,880,0,1,1,1
2,845,0,1,1,1
2,819,0,1,1,1
2,872,0,1,1,1
2,922,0,1,1,1
2,1012,0,1,1,1
2,932,0,1,1,1
2,948,0,1,1,1
2,1023,0,1,1,1
2,919,1,0,0,1
2,784,1,0,0,1
2,929,0,1,1,1
2,1064,0,1,1,1
2,959,1,0,0,1
2,937,1,0,0,1
2,1141,1,0,0,1
2,1015,0,1,1,1
2,1063,1,0,0,1
2,918,0,1,1,1
2,1026,0,1,1,1
2,859,0,1,1,1
2,939,0,1,1,1
2,949,0,1,1,1
2,1147,0,1,1,1
2,932,1,0,0,1
2,906,0,1,1,1
2,888,0,1,1,1
2,906,1,0,0,1
2,888,0,1,1,1
2,983,0,1,1,1
2,934,1,0,0,1
2,943,1,0,0,1
2,1274,1,0,0,1
2,985,0,1,1,1
2,859,0,1,1,1
2,842,0,1,1,1
2,930,1,0,0,1
2,881,0,1,1,1
2,889,0,1,1,1
2,914,1,0,0,1
2,849,0,1,1,1
2,830,0,1,1,1
2,935,0,1,1,1
2,794,0,1,1,1
2,888,0,1,1,1
2,879,0,1,1,1
2,940,1,0,0,1
2,880,0,1,1,1
2,808,0,1,1,1
2,892,0,1,1,1
2,894,1,0,0,1
2,879,1,0,0,1
2,782,0,1,1,1
2,878,1,0,0,1
2,965,0,1,1,1
2,982,1,0,0,1
2,823,0,1,1,1
2,887,0,1,1,1
2,785,0,1,1,1
2,806,0,1,1,1
2,890,1,0,0,1
2,780,0,1,1,1
2,809,0,1,1,1
2,860,1,0,0,1
2,895,0,1,1,1
2,979,1,0,0,1
2,850,0,1,1,1
2,783,0,1,1,1
2,870,0,1,1,1
2,822,0,1,1,1
2,903,1,0,0,1
2,836,0,1,1,1
2,885,0,1,1,1
2,930,1,0,0,1
2,836,0,1,1,1
2,852,0,1,1,1
2,957,0,1,1,1
2,900,0,1,1,1
2,909,1,0,0,1
2,904,1,0,0,1
2,818,0,1,1,1
2,782,0,1,1,1
2,946,0,1,1,1
2,865,0,1,1,1
2,850,0,1,1,1
2,848,1,0,0,1
2,909,1,0,0,1
2,868,0,1,1,1
2,950,1,0,0,1
2,939,0,1,1,1
2,799,0,1,1,1
2,853,0,1,1,1
2,911,1,0,0,1
2,893,0,1,1,1
2,866,0,1,1,1
2,899,1,0,0,1
2,855,0,1,1,1
2,898,0,1,1,1
2,990,0,1,1,1
2,913,0,1,1,1
2,1013,1,0,0,1
2,872,1,0,0,1
2,776,0,1,1,1
2,850,1,0,0,1
2,808,0,1,1,1
2,796,0,1,1,1
2,875,1,0,0,1
2,815,0,1,1,1
2,935,1,0,0,1
2,838,0,1,1,1
2,797,0,1,1,1
2,801,0,1,1,1
2,843,0,1,1,1
2,875,1,0,0,1
2,1179,0,1,1,1
2,790,0,1,1,1
2,871,1,0,0,1
2,812,0,1,1,1
2,789,0,1,1,1
2,807,0,1,1,1
2,804,0,1,1,1
2,802,0,1,1,1
2,835,0,1,1,1
2,893,0,1,1,1
2,817,0,1,1,1
2,890,0,1,1,1
2,880,0,1,1,1
2,836,0,1,1,1
2,842,0,1,1,1
2,813,0,1,1,1
2,930,0,1,1,1
2,844,0,1,1,1
2,824,0,1,1,1
2,835,0,1,1,1
2,1127,0,1,1,1
2,974,0,1,1,1
2,968,1,0,0,1
2,874,0,1,1,1
2,985,0,1,1,1
2,973,0,1,1,1
2,904,1,0,0,1
2,811,0,1,1,1
2,839,0,1,1,1
2,889,1,0,0,1
2,840,0,1,1,1
2,780,0,1,1,1
2,890,1,0,0,1
2,883,0,1,1,1
2,833,0,1,1,1
2,836,0,1,1,1
2,864,0,1,1,1
2,975,1,0,0,1
2,832,0,1,1,1
2,854,0,1,1,1
2,833,0,1,1,1
2,818,0,1,1,1
2,894,1,0,0,1
2,959,1,0,0,1
2,941,1,0,0,1
2,834,0,1,1,1
2,942,1,0,0,1
2,961,1,0,0,1
2,862,1,0,0,1
2,960,1,0,0,1
2,808,0,1,1,1
2,895,0,1,1,1
2,997,0,1,1,1
2,999,0,1,1,1
2,1026,0,1,1,1
2,863,1,0,0,1
2,853,1,0,0,1
2,1086,0,1,1,1
2,799,0,1,1,1
2,875,1,0,0,1
2,1102,1,0,0,1
2,828,0,1,1,1
2,876,0,1,1,1
2,940,1,0,0,1
2,869,1,0,0,1
2,908,0,1,1,1
2,829,0,1,1,1
2,772,0,1,1,1
2,784,0,1,1,1
2,857,0,1,1,1
2,941,1,0,0,1
2,938,0,1,1,1
2,891,0,1,1,1
2,929,1,0,0,1
2,756,0,1,1,1
2,835,0,1,1,1
2,751,0,1,1,1
2,920,1,0,0,1
2,775,0,1,1,1
2,822,1,0,0,1
2,754,0,1,1,1
2,849,0,1,1,1
2,773,0,1,1,1
2,870,1,0,0,1
2,850,0,1,1,1
2,820,0,1,1,1
2,1021,1,0,0,1
2,920,0,1,1,1
2,835,0,1,1,1
2,787,0,1,1,1
2,930,1,0,0,1
2,850,0,1,1,1
2,911,0,1,1,1
2,855,1,0,0,1
2,977,1,0,0,1
2,834,0,1,1,1
2,852,0,1,1,1
2,884,1,0,0,1
2,814,0,1,1,1
2,764,0,1,1,1
2,866,0,1,1,1
2,885,1,0,0,1
2,1012,1,0,0,1
2,747,0,1,1,1
2,832,0,1,1,1
2,846,0,1,1,1
2,1030,1,0,0,1
2,998,1,0,0,1
2,889,0,1,1,1
2,874,1,0,0,1
2,929,0,1,1,1
2,781,0,1,1,1
2,752,0,1,1,1
2,777,0,1,1,1
2,883,0,1,1,1
2,891,0,1,1,1
2,796,0,1,1,1
2,1050,0,1,1,1
2,967,1,0,0,1
2,1153,0,1,1,1
2,1073,0,1,1,1
2,812,0,1,1,1
2,937,0,1,1,1
2,946,0,1,1,1
2,828,0,1,1,1
2,920,1,0,0,1
2,1063,0,1,1,1
2,831,1,0,0,1
2,847,0,1,1,1
2,847,1,0,0,1
2,742,0,1,1,1
2,888,0,1,1,1
2,1059,1,0,0,1
2,806,0,1,1,1
2,789,0,1,1,1
2,860,0,1,1,1
2,848,0,1,1,1
2,757,0,1,1,1
2,771,0,1,1,1
2,1014,1,0,0,1
2,1177,0,1,1,1
2,1212,1,0,0,1
2,819,0,1,1,1
2,1063,0,1,1,1
2,1107,1,0,0,1
2,1128,0,1,1,1
2,1032,1,0,0,1
2,1129,1,0,0,1
2,1220,1,0,0,1
2,874,1,0,0,1
2,874,1,0,0,1
2,824,0,1,1,1
2,897,0,1,1,1
2,875,0,1,1,1
2,990,0,1,1,1
2,837,0,1,1,1
2,861,1,0,0,1
2,1089,0,1,1,1
2,859,1,0,0,1
2,785,0,1,1,1
2,772,0,1,1,1
2,850,1,0,0,1
2,927,0,1,1,1
2,788,1,0,0,1
2,834,1,0,0,1
2,1052,1,0,0,1
2,811,0,1,1,1
2,727,0,1,1,1
2,804,0,1,1,1
2,748,0,1,1,1
2,742,0,1,1,1
2,1076,0,1,1,1
2,782,0,1,1,1
2,756,0,1,1,1
2,752,0,1,1,1
2,756,0,1,1,1
2,839,1,0,0,1
2,754,0,1,1,1
2,767,0,1,1,1
2,769,0,1,1,1
2,818,1,0,0,1
2,1614,0,1,1,1
2,846,0,1,1,1
2,902,1,0,0,1
2,732,0,1,1,1
2,798,0,1,1,1
2,815,0,1,1,1
2,914,0,1,1,1
2,787,0,1,1,1
2,789,0,1,1,1
2,867,1,0,0,1
2,925,1,0,0,1
2,898,0,1,1,1
2,856,0,1,1,1
2,932,1,0,0,1
2,840,1,0,0,1
