2,7590,0,1,1,1,0.5
2,801,0,1,1,1,0.5
2,1009,1,0,0,1,0.5
2,754,0,1,1,1,0.5
2,760,0,1,1,1,0.5
2,938,1,0,0,1,0.5
2,751,0,1,1,1,0.5
2,906,1,0,0,1,0.5
2,707,0,1,1,1,0.5
2,832,1,0,0,1,0.5
2,806,1,0,0,1,0.5
2,794,0,1,1,1,0.5
2,823,1,0,0,1,0.5
2,707,0,1,1,1,0.5
2,722,0,1,1,1,0.5
2,739,0,1,1,1,0.5
2,811,1,0,0,1,0.5
2,802,1,0,0,1,0.5
2,859,1,0,0,1,0.5
2,770,0,1,1,1,0.5
2,722,0,1,1,1,0.5
2,849,1,0,0,1,0.5
2,811,1,0,0,1,0.5
2,891,1,0,0,1,0.5
2,810,1,0,0,1,0.5
2,715,0,1,1,1,0.5
2,783,1,0,0,1,0.5
2,838,1,0,0,1,0.5
2,727,0,1,1,1,0.5
2,717,0,1,1,1,0.5
2,671,0,1,1,1,0.5
2,779,0,1,1,1,0.5
2,888,1,0,0,1,0.5
2,755,0,1,1,1,0.5
2,786,0,1,1,1,0.5
2,846,1,0,0,1,0.5
2,883,1,0,0,1,0.5
2,780,0,1,1,1,0.5
2,681,0,1,1,1,0.5
2,718,0,1,1,1,0.5
2,679,0,1,1,1,0.5
2,822,1,0,0,1,0.5
2,723,0,1,1,1,0.5
2,767,0,1,1,1,0.5
2,704,0,1,1,1,0.5
2,859,1,0,0,1,0.5
2,824,1,0,0,1,0.5
2,689,0,1,1,1,0.5
2,807,1,0,0,1,0.5
2,789,0,1,1,1,0.5
2,814,1,0,0,1,0.5
2,769,1,0,0,1,0.5
2,710,0,1,1,1,0.5
2,883,1,0,0,1,0.5
2,692,0,1,1,1,0.5
2,898,1,0,0,1,0.5
2,813,1,0,0,1,0.5
2,796,0,1,1,1,0.5
2,766,0,1,1,1,0.5
2,758,0,1,1,1,0.5
2,969,1,0,0,1,0.5
2,817,0,1,1,1,0.5
2,783,0,1,1,1,0.5
2,783,0,1,1,1,0.5
2,780,1,0,0,1,0.5
2,717,0,1,1,1,0.5
2,779,0,1,1,1,0.5
2,915,1,0,0,1,0.5
2,779,1,0,0,1,0.5
2,887,1,0,0,1,0.5
2,722,0,1,1,1,0.5
2,847,1,0,0,1,0.5
2,803,1,0,0,1,0.5
2,766,0,1,1,1,0.5
2,671,0,1,1,1,0.5
2,683,0,1,1,1,0.5
2,729,0,1,1,1,0.5
2,740,1,0,0,1,0.5
2,765,1,0,0,1,0.5
2,816,1,0,0,1,0.5
2,818,1,0,0,1,0.5
2,777,1,0,0,1,0.5
2,731,0,1,1,1,0.5
2,799,0,1,1,1,0.5
2,719,0,1,1,1,0.5
2,725,0,1,1,1,0.5
2,758,0,1,1,1,0.5
2,823,1,0,0,1,0.5
2,829,1,0,0,1,0.5
2,884,1,0,0,1,0.5
2,819,1,0,0,1,0.5
