67108864,27723718689,20,37,13,68,33.4424,2.0
67108864,27947055934,10,34,13,65,33.2486,2.0
67108864,28138796499,18,42,18,64,32.6061,2.0
67108864,28835487466,24,35,21,65,32.5954,2.0
67108864,29418548611,13,35,15,68,33.2059,2.0
67108864,28751678176,18,28,21,66,32.7033,2.0
67108864,28880369286,22,50,17,65,33.0836,2.0
67108864,30310948669,14,23,17,68,33.4202,2.0
67108864,29967211183,18,47,22,69,33.574,2.0
67108864,29868344380,19,39,23,62,32.1968,2.0
67108864,30274437171,15,22,14,64,33.1546,2.0
67108864,29911610707,21,29,15,65,32.6581,2.0
67108864,30661339197,15,40,16,65,32.7086,2.0
67108864,30942550988,14,34,25,68,32.3379,2.0
67108864,29997191302,16,33,17,64,32.6264,2.0
67108864,31018109034,15,30,18,66,34.054,2.0
67108864,31209448110,17,38,10,68,33.0268,2.0
67108864,30913607872,14,33,18,69,33.635,2.0
67108864,30315678593,18,35,27,62,32.1614,2.0
67108864,31040484950,16,31,16,65,32.958,2.0
67108864,31002977602,16,26,14,66,33.081,2.0
67108864,31742990446,17,29,20,64,32.5905,2.0
67108864,32082939949,14,30,20,69,32.6605,2.0
67108864,30569103317,19,38,10,64,32.8461,2.0
67108864,31545533953,15,33,19,65,33.3937,2.0
67108864,31866267797,10,30,20,69,33.3364,2.0
67108864,31136275145,19,37,14,68,32.948,2.0
67108864,31402301669,17,28,15,64,33.2847,2.0
67108864,31323704379,10,36,20,67,33.1739,2.0
67108864,31137454706,25,38,14,66,32.7179,2.0
67108864,31237599087,16,37,17,63,32.2194,2.0
67108864,31206133299,13,25,22,69,32.068,2.0
67108864,30904289626,17,34,17,64,32.5846,2.0
67108864,32027369236,13,37,20,66,33.5559,2.0
67108864,31672195333,11,34,21,69,33.1777,2.0
67108864,31445978418,15,19,21,67,32.8721,2.0
67108864,31810901928,21,36,17,64,33.2371,2.0
67108864,31847989369,16,36,13,68,33.2831,2.0
67108864,32124559892,19,33,16,66,32.8761,2.0
67108864,31833728543,19,29,23,63,32.4411,2.0
67108864,31114451847,14,34,9,69,32.1178,2.0
67108864,31136726887,13,32,15,65,33.1011,2.0
67108864,31803093314,25,29,14,66,32.826,2.0
67108864,31320450847,17,26,22,68,32.3019,2.0
67108864,31567042378,26,43,15,67,32.6808,2.0
67108864,31846149595,16,35,13,63,32.634,2.0
67108864,32265591669,14,36,17,69,34.4009,2.0
67108864,31999611029,12,33,16,65,32.6017,2.0
67108864,32034548958,25,32,19,64,33.4081,2.0
67108864,31418121598,14,31,23,63,32.0662,2.0
67108864,31979713760,18,29,15,66,33.0077,2.0
67108864,31918913718,26,40,23,66,32.2353,2.0
