67108864,26765243604,26,39,18,62,32.3358,2.0
67108864,27157044539,15,37,14,66,33.1129,2.0
67108864,29008281127,16,51,20,66,32.5973,2.0
67108864,29164131022,18,34,16,64,32.603,2.0
67108864,28690897878,19,31,20,69,32.5259,2.0
67108864,28083172489,22,48,19,64,32.9625,2.0
67108864,29438339016,20,37,23,65,33.3716,2.0
67108864,29910948181,11,36,23,69,33.214,2.0
67108864,29487245450,21,43,15,68,32.8847,2.0
67108864,29810361356,13,33,18,64,33.1859,2.0
67108864,29717794717,21,33,18,67,33.2291,2.0
67108864,29915063789,17,30,15,66,32.5858,2.0
67108864,30098728033,24,32,23,63,32.2417,2.0
67108864,30317226940,23,30,16,69,32.0042,2.0
67108864,30194551565,22,35,17,64,32.5201,2.0
67108864,31392516584,16,37,19,66,33.095,2.0
67108864,31104595182,18,31,18,68,32.5144,2.0
67108864,31282870822,12,32,13,67,33.2032,2.0
67108864,30895491141,21,36,17,64,33.155,2.0
67108864,30960081924,20,33,19,68,33.1646,2.0
67108864,31133895060,22,28,20,66,32.9357,2.0
67108864,30823703974,17,33,25,63,32.6092,2.0
67108864,30999684987,17,30,11,68,32.1043,2.0
67108864,31637326400,16,37,16,66,33.5943,2.0
67108864,31705678772,16,25,18,66,32.5751,2.0
67108864,31193193493,15,28,19,66,31.8524,2.0
67108864,31467907186,23,21,14,67,32.6164,2.0
67108864,31146031373,25,42,17,63,32.6639,2.0
67108864,31657998829,16,41,13,69,34.5069,2.0
67108864,31678073031,13,31,16,65,33.0599,2.0
67108864,32045849592,17,29,13,64,33.5191,2.0
67108864,31750929100,17,24,15,64,32.5934,2.0
67108864,32199098914,8,31,18,68,33.0982,2.0
67108864,31772642560,21,26,21,66,32.309,2.0
67108864,31233295215,21,38,23,62,31.8655,2.0
67108864,32753995040,18,41,18,67,32.7592,2.0
67108864,33398748016,25,25,14,64,33.0766,2.0
67108864,32626267249,24,39,17,68,33.2225,2.0
67108864,33201230975,24,32,20,65,33.0974,2.0
67108864,32309302961,10,29,18,63,32.4755,2.0
67108864,32800034199,17,38,19,65,32.7141,2.0
67108864,33350900109,12,34,16,68,33.3202,2.0
67108864,32564023434,6,26,15,66,33.1608,2.0
67108864,32495127421,15,31,13,65,33.2041,2.0
67108864,32920255623,15,28,12,68,33.5645,2.0
67108864,32293748881,14,29,18,67,33.3093,2.0
67108864,32758623544,17,38,23,67,32.9918,2.0
67108864,32955162910,21,42,17,64,33.1476,2.0
67108864,32497396574,14,24,11,65,32.8492,2.0
67108864,32795705513,15,29,16,65,32.5361,2.0
67108864,33358644211,23,38,16,68,32.6258,2.0
67108864,32437312346,16,46,9,66,32.9304,2.0
